Frame,TailAngle,Condition,Fish ID,Trial,Percentage
150,1.179499438,MED,MED10,5,0.746268657
151,1.149730646,MED,MED10,5,0.751243781
152,1.178791065,MED,MED10,5,0.756218905
153,1.173521933,MED,MED10,5,0.76119403
154,1.186568728,MED,MED10,5,0.766169154
155,1.161789019,MED,MED10,5,0.771144279
156,1.184764596,MED,MED10,5,0.776119403
157,1.15745744,MED,MED10,5,0.781094527
158,1.179673464,MED,MED10,5,0.786069652
159,1.183431826,MED,MED10,5,0.791044776
160,1.162539125,MED,MED10,5,0.7960199
161,1.166849379,MED,MED10,5,0.800995025
162,1.183760957,MED,MED10,5,0.805970149
163,1.194864239,MED,MED10,5,0.810945274
164,1.160452555,MED,MED10,5,0.815920398
165,1.162362753,MED,MED10,5,0.820895522
166,1.18112224,MED,MED10,5,0.825870647
167,1.165664097,MED,MED10,5,0.830845771
168,1.171086835,MED,MED10,5,0.835820896
169,1.183297287,MED,MED10,5,0.84079602
170,1.156359289,MED,MED10,5,0.845771144
171,1.178047742,MED,MED10,5,0.850746269
172,1.162011071,MED,MED10,5,0.855721393
173,1.174972405,MED,MED10,5,0.860696517
174,1.184657762,MED,MED10,5,0.865671642
175,1.181548723,MED,MED10,5,0.870646766
176,1.180106761,MED,MED10,5,0.875621891
177,1.190674995,MED,MED10,5,0.880597015
178,1.175420623,MED,MED10,5,0.885572139
179,1.181620173,MED,MED10,5,0.890547264
180,1.181487862,MED,MED10,5,0.895522388
181,1.177848837,MED,MED10,5,0.900497512
182,1.188978976,MED,MED10,5,0.905472637
183,1.189357533,MED,MED10,5,0.910447761
184,1.189490008,MED,MED10,5,0.915422886
185,1.189580266,MED,MED10,5,0.92039801
186,1.16648613,MED,MED10,5,0.925373134
187,1.165859035,MED,MED10,5,0.930348259
188,1.191001043,MED,MED10,5,0.935323383
189,1.191616369,MED,MED10,5,0.940298507
190,1.183062543,MED,MED10,5,0.945273632
191,1.206202167,MED,MED10,5,0.950248756
192,1.207138708,MED,MED10,5,0.955223881
193,1.207493398,MED,MED10,5,0.960199005
194,1.206481692,MED,MED10,5,0.965174129
195,1.216314959,MED,MED10,5,0.970149254
196,1.206962189,MED,MED10,5,0.975124378
197,1.20693776,MED,MED10,5,0.980099502
198,1.206086399,MED,MED10,5,0.985074627
199,1.204656442,MED,MED10,5,0.990049751
200,1.205797381,MED,MED10,5,0.995024876
201,1.205797381,MED,MED10,5,1
